4 3.75072924457863 37.011745539238994 2.5001488803137644 0.7
5 20.073373776800352 6.208805778414286 3.084828973237684 0.7
19 8.11498577480048 25.684181566511164 1.6745485935949103 0.7
22 23.165008475529582 29.747144448012946 2.6062568360406857 0.7
24 32.3969290031212 38.22482227938826 4.096911142934327 0.7
33 34.361605654260394 25.90971332176065 1.1288135172597393 0.7
37 37.706573032471795 5.735438440918199 3.494816967203581 0.7
41 17.37459786826417 11.640020609286466 4.474839515217138 0.7
50 22.484519225677833 24.215734947951837 5.083062961581212 0.7
51 7.514544472934572 14.869700243986678 5.921573179215774 0.7
57 28.706046071350542 18.625113942602315 2.761784612999915 0.7
